product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,brand,stock,seller_name
P0169,apnhdYyaWfKZ,Beauty,34734,48241,28,2.6,1796,Puma,399,ShopGalaxy
P0170,JflBxMklpyen,Books,21182,24347,13,3.7,1157,Apple,353,BestMart
P0171,HSHKBcPyspEG,Fashion,17833,41470,57,2.5,1276,Samsung,414,RetailHub
P0172,xlrCbGGKsGEv,Sports,13854,23885,42,1.4,2078,LG,355,RetailHub
P0173,AjYzcquYkjdO,Sports,15062,20919,28,4.1,4827,LG,241,ValueStore
P0174,jtpiBzSVnsxs,Books,3716,6635,44,2.8,1614,Puma,449,BestMart
P0175,RjiHLCJVTbqM,Fashion,26975,29320,8,4.9,4072,LG,60,PrimeSeller
P0176,qWlWiyfokMUQ,Toys,222,461,52,4.9,2177,Philips,25,BestMart
P0177,iCEIFjuGVqMS,Sports,25877,28127,8,4.6,2687,LG,295,BestMart
P0178,ErKQEFcHvhnG,Beauty,19318,41994,54,3.2,4075,LG,376,BestMart
P0179,ORTEIcqTyysG,Sports,20939,22514,7,1.3,4314,Puma,310,BestMart
P0180,NJQgqAZKHOpg,Home,24737,47571,48,4.7,1534,Samsung,243,BestMart
P0181,lXIKzNvmHWnW,Fashion,14995,27768,46,4.9,1641,Apple,303,PrimeSeller
P0182,xOrjBBnJibOm,Sports,21997,28201,22,3.4,551,LG,337,PrimeSeller
P0183,AklwvnykDPeK,Beauty,105,350,70,2.1,1087,Sony,401,RetailHub
P0184,qbAJxBAkkbxw,Books,24383,46005,47,4.4,4225,Philips,493,ValueStore
P0185,rTDApPOMoeET,Books,1705,2749,38,5,1962,Samsung,422,ShopGalaxy
P0186,TYyzaWwoHCXN,Fashion,18716,34659,46,2.8,2136,Sony,127,RetailHub
P0187,BhGkDxpOQmNR,Sports,25218,28019,10,3.3,4885,Puma,3,RetailHub
P0188,gEfXKTppOQbC,Fashion,1559,1901,18,1.2,3869,Puma,469,PrimeSeller
P0189,SSxDYYsEIefc,Beauty,2901,5920,51,1.2,216,Apple,405,BestMart
P0190,LPJSNvOOOnRX,Books,5487,15239,64,4.8,1810,Puma,165,PrimeSeller
P0191,OsYnMQsyzBnl,Beauty,18357,21100,13,3.8,3866,Puma,341,ShopGalaxy
P0192,DgabSWnHRKzQ,Home,20444,42591,52,3.1,247,Sony,336,BestMart
P0193,yscOiknOcnbN,Beauty,11473,13991,18,2.6,2227,Apple,422,ShopGalaxy
P0194,MNUhqswHAexL,Beauty,42332,46518,9,2.9,3115,Nike,339,ValueStore
P0195,BqdpxbtidrZe,Books,42327,46513,9,4.8,1111,Adidas,478,BestMart
P0196,FGDIzgZbksPE,Toys,178,204,13,3.5,1186,Apple,4,BestMart
P0197,TNZshbLsEsMp,Beauty,8445,12239,31,2.2,2963,Puma,482,ValueStore
P0198,uHHeLpkCPXyr,Home,10413,11569,10,4.5,2069,Samsung,96,ShopGalaxy
P0199,dfKmETyHhNYL,Beauty,5369,10129,47,4.2,2171,Sony,191,RetailHub
P0200,IgkHdOkzMZwR,Electronics,10784,33700,68,2.3,4199,Puma,400,RetailHub
P0201,zEctBupVGpOC,Fashion,35003,43213,19,3.5,2823,LG,161,PrimeSeller
P0202,ngCJPnceRllz,Electronics,139,446,69,2.3,2507,LG,87,PrimeSeller
P0203,rJwZlJpirlLE,Electronics,3632,6602,45,2.3,4883,Nike,301,BestMart
P0204,XyxDLbEJzjkX,Sports,1098,3327,67,4.6,2556,LG,133,ValueStore
P0205,GKPggCDtEaUO,Fashion,15448,45434,66,3.7,2723,LG,441,ValueStore
P0206,cACpoXyamKSb,Books,5123,17076,70,3.8,3112,Sony,165,RetailHub
P0207,nkDFpauJiyMb,Home,16966,19959,15,4.8,2118,Apple,172,BestMart
P0208,IVHMNHyzUHxv,Home,2053,2974,31,2.7,1614,Samsung,310,RetailHub
P0209,zGnkgvwpMYey,Home,37803,40648,7,2.6,4722,Philips,380,RetailHub
P0210,eInyYjAMCNFt,Toys,15734,29685,47,2.8,1655,Sony,254,PrimeSeller
P0211,ANQRmOnAriDQ,Electronics,26125,28396,8,4.5,551,Nike,492,BestMart
P0212,kXmseOZUzIDl,Sports,19859,44131,55,4.9,4154,Apple,499,RetailHub
P0213,vJduqmGvJdtq,Toys,33020,38846,15,2.1,4766,Sony,142,ShopGalaxy
P0214,XeFKkkiqNFcu,Books,37701,41889,10,2.1,72,Apple,460,RetailHub
P0215,uzBSTRwwxoRS,Fashion,26808,29139,8,1.1,4848,Nike,117,RetailHub
P0216,NbBfMOFJzFXB,Sports,25494,36947,31,4.5,1368,Samsung,343,BestMart
P0217,OcTpzBvsVqHq,Toys,32551,45846,29,2.4,2084,LG,284,PrimeSeller
P0218,LrrXVpVVggfR,Toys,27216,46128,41,5,4692,Adidas,3,ValueStore
P0219,urQnnWcgpNuh,Beauty,13523,15543,13,1.6,705,Nike,237,BestMart
P0220,KoqbRArxegXL,Electronics,22785,31211,27,1.8,4940,Sony,480,RetailHub
P0221,TJVvFnBmrnvg,Electronics,10664,28821,63,1.6,727,Puma,294,RetailHub
P0222,lbWszrgYnZRl,Beauty,14005,33343,58,4,3625,Samsung,167,ShopGalaxy
P0223,PkdUtLsscrrz,Electronics,862,2329,63,4.3,3215,Samsung,176,RetailHub
P0224,ZyxbhqaNxXtW,Home,20222,29306,31,2,4521,Sony,318,BestMart
P0225,JgpfzlJQeRiX,Fashion,721,792,9,3.4,568,Philips,460,ValueStore
P0226,DvqMZoHndlST,Sports,4208,4524,7,1.5,2717,Samsung,27,RetailHub
P0227,ifkLRwxtlzan,Home,2252,3950,43,4,972,Adidas,482,ValueStore
P0228,rhznsMEzWxwC,Electronics,14542,24647,41,3.1,3940,LG,44,PrimeSeller
P0229,uTNOdoYLFDQs,Beauty,7155,14906,52,1.6,404,Apple,248,BestMart
P0230,qULWkhrzinJi,Beauty,13057,20725,37,3.4,1860,Philips,97,ShopGalaxy
P0231,FeRxFfLKMoTe,Beauty,10459,29051,64,4.9,1321,Nike,323,PrimeSeller
P0232,UtdzoesfbRdZ,Books,10084,27254,63,1.2,353,Sony,105,ValueStore
P0233,xBLgXwQkJPgY,Toys,24016,36947,35,2.1,3664,Nike,275,ShopGalaxy
P0234,fjKLiNymtdkP,Sports,11724,18909,38,2.8,1913,Puma,354,ValueStore
P0235,OuPSDmgZYafg,Fashion,17435,23560,26,3.1,3977,Nike,117,BestMart
P0236,UoCbCptQGvsh,Home,8682,12057,28,4.7,4750,LG,166,BestMart
P0237,DrnMnRenMdHr,Fashion,36435,46711,22,2.5,441,LG,377,ShopGalaxy
P0238,EhDQNFFKZjLr,Fashion,10914,22272,51,3.6,4314,Sony,96,RetailHub
P0239,pjurfQwwgaoD,Toys,19617,25811,24,4.7,1475,Nike,132,RetailHub
P0240,vMqOFEPvSlVV,Fashion,20812,27384,24,2.4,4851,Puma,90,ValueStore
P0241,XHCtvdsvgMep,Home,11715,12596,7,2.1,402,Philips,118,ShopGalaxy
P0242,aByvuJbMfVVe,Sports,8736,25692,66,2.2,4982,LG,431,PrimeSeller
P0243,MikAmZxUIATC,Fashion,17595,26659,34,2.5,2705,Apple,128,RetailHub
P0244,FRgMbIOsnaAk,Beauty,24012,48023,50,4.6,4113,Philips,383,PrimeSeller
P0245,mfyIWoKJTSyQ,Fashion,10373,23051,55,3.6,1390,Philips,25,ValueStore
P0246,kKHMqfwyoDxW,Electronics,25229,27422,8,3.6,568,Sony,348,ShopGalaxy
P0247,bXyigzLpliAM,Books,13574,21545,37,1.7,2383,Adidas,200,ShopGalaxy
P0248,tcRfVXYDhcfe,Electronics,1406,2196,36,4,1227,Adidas,182,BestMart
P0249,NkCwaWQlEVno,Fashion,28669,36755,22,4.3,3048,Samsung,274,ValueStore
P0250,KnmqhafkWeSR,Fashion,9492,23730,60,3,714,Apple,244,PrimeSeller
P0251,UetBSSbdDAGQ,Beauty,19856,46176,57,2.2,4386,Adidas,411,BestMart
P0252,ftPpGgbgzupO,Electronics,2078,4328,52,1.4,4098,LG,193,RetailHub
P0253,fcEsVXyNBLAV,Toys,20981,23056,9,2.6,3181,LG,433,PrimeSeller
P0254,CZaDRIvFcGhs,Books,32300,42499,24,2.2,363,Nike,342,RetailHub
P0255,FRnZEYUADodr,Electronics,20767,31464,34,2.6,2609,Samsung,234,BestMart
P0256,heDZzeNUuGdZ,Sports,4097,7316,44,3.6,3717,LG,305,RetailHub
P0257,OZNscJeCGMAA,Sports,13922,14654,5,4.7,4656,Samsung,150,BestMart
P0258,BZPjrSgqNaKj,Toys,1578,1924,18,1.1,3826,Adidas,33,RetailHub
P0259,TxpASWiwKJcF,Home,3962,9662,59,1,4600,Sony,105,ValueStore
P0260,YVbzWZcWhlAz,Books,15159,16843,10,3.2,902,Sony,246,RetailHub
P0261,tjiqzntckBkQ,Books,12268,32282,62,3.3,3423,Philips,100,RetailHub
P0262,mSsRyWHCGFfx,Fashion,14505,31532,54,3.3,1605,Nike,171,PrimeSeller
P0263,LDNwgEKXsptl,Home,15626,18602,16,1.1,4035,Sony,102,ValueStore
P0264,xqmwVFJtswxq,Beauty,1105,1363,19,4.1,1396,Nike,269,PrimeSeller
P0265,AGBgurCrtvrw,Books,10930,23759,54,2.1,2467,Samsung,410,BestMart
P0266,BnafmhOTSfpI,Books,2150,2287,6,3.6,2560,Nike,273,PrimeSeller
P0267,wRKZnXPgrVHl,Beauty,9924,10786,8,2.5,4641,Adidas,331,ValueStore
P0268,FlQzCfZnLODk,Beauty,25609,35567,28,1.1,1185,LG,178,ValueStore
P0269,GXOoDfRWHgdg,Sports,728,1819,60,3.9,3757,Sony,388,BestMart
P0270,SjnapabBDgYb,Sports,9010,10987,18,1.6,2002,Nike,7,PrimeSeller
P0271,NIHbfWCLVeUM,Home,24958,39615,37,3.8,1635,Puma,331,ValueStore
P0272,SzHfRPjifsuD,Home,10127,26648,62,2.4,4261,Apple,69,RetailHub
P0273,CyQOjEGDoKhq,Toys,22517,24475,8,3.7,522,Adidas,248,RetailHub
P0274,kuuSDTOBdhfB,Home,25872,34041,24,4.8,3165,Nike,230,ShopGalaxy
P0275,rwpxGTuwkOYG,Home,16478,20343,19,3.3,4049,Philips,328,ShopGalaxy
P0276,JzuyQbSAbpSF,Electronics,38216,41539,8,1.6,3226,Apple,242,PrimeSeller
P0277,AkyLuRcQUgaV,Books,2460,4641,47,2.9,1184,Sony,440,RetailHub
P0278,RxDhKRsVUcGc,Toys,11032,33429,67,2.2,4083,LG,18,RetailHub
P0279,CpxPaihKAkvB,Fashion,2794,4656,40,3.7,175,Apple,357,ShopGalaxy
P0280,aaLmJCutUpAx,Electronics,850,1024,17,3,3625,Nike,413,ValueStore
P0281,TbDMbbzCBvkG,Toys,8084,25262,68,3.7,828,Apple,204,ShopGalaxy
P0282,wNGCcpahNEQc,Home,21229,25889,18,3.3,1186,Puma,39,ShopGalaxy
P0283,aAPKNGAHIXbZ,Sports,18876,24199,22,4.3,3119,Apple,442,BestMart
P0284,sfmdelqxvzFE,Sports,17276,23345,26,2.8,2723,LG,132,PrimeSeller
P0285,BrEJnRcTTWlG,Sports,26431,36206,27,3.2,3979,LG,446,RetailHub
P0286,yYAwohYrHtpm,Books,20843,47370,56,1.3,1685,LG,312,BestMart
P0287,OVJiXhzWJVGC,Books,29339,32598,10,4.7,3105,Nike,4,RetailHub
P0288,YvBMWZTcHbfH,Fashion,165,350,53,2.6,2095,Philips,274,RetailHub
P0289,CBOIJLjQtIgY,Sports,20075,25736,22,4.3,135,LG,78,BestMart
P0290,IAUXwqmqQoZN,Toys,14304,43345,67,4.9,1635,Nike,82,ShopGalaxy
P0291,MywpLNYMYghK,Home,7516,17081,56,3.9,2811,Puma,324,RetailHub
P0292,dgRLDypFLnjq,Fashion,11948,22125,46,1.8,576,Philips,13,PrimeSeller
P0293,LRxlzcLrJNNY,Home,8870,18871,53,2.1,969,Sony,151,RetailHub
P0294,KbVpfvrwMUsX,Electronics,17346,20407,15,2,3160,Nike,273,RetailHub
P0295,iQcEUOEiFCyq,Beauty,11479,31024,63,2.8,4170,LG,53,ValueStore
P0296,uUHvdybZimUa,Beauty,20917,22735,8,2,2160,Samsung,50,ShopGalaxy
P0297,KRSUwIJlUhMT,Books,25191,34508,27,4,135,Puma,179,PrimeSeller
P0298,GRpmbSCXAimQ,Books,13260,21047,37,2.1,4112,Nike,88,ValueStore
P0299,DfRMWQmrBxew,Fashion,10493,16654,37,4.5,3861,Puma,481,PrimeSeller
P0300,WScavkRuFAuw,Electronics,21873,33140,34,4.1,2285,LG,257,BestMart
P0301,uIqjBVvGhfoH,Sports,5441,14316,62,1.1,2050,Sony,334,RetailHub
P0302,diievtJSBeEq,Sports,13711,21093,35,2.3,1633,Nike,224,PrimeSeller
P0303,LqdeGVQiKEYf,Home,24698,30872,20,4.7,3350,Adidas,344,PrimeSeller
P0304,tjjZtABTlFFz,Sports,7353,23718,69,3.7,2668,Philips,31,PrimeSeller
P0305,fgetRJgRnPBt,Beauty,36690,39031,6,3.6,1975,LG,227,RetailHub
P0306,jyaFINjOrQOW,Beauty,10539,19884,47,3.5,931,LG,280,ShopGalaxy
P0307,xxRhoWctKfjp,Beauty,10757,30732,65,2.2,3899,Samsung,251,BestMart
P0308,wJpKLZxwSOWz,Sports,20945,34907,40,3.1,738,Nike,426,RetailHub
P0309,FUcILGxwTWqr,Electronics,18158,37828,52,3.4,1782,Apple,457,RetailHub
P0310,UdCEAxRIGZco,Fashion,3062,3292,7,2.5,4587,Samsung,405,RetailHub
P0311,jtwZmSHYZXBu,Beauty,19504,29109,33,3.7,2414,Philips,35,BestMart
P0312,QJhmtueCsTlA,Home,15245,39088,61,2.2,1414,Apple,183,RetailHub
P0313,JphFhuTysLyt,Books,20414,32925,38,2.1,702,Philips,21,PrimeSeller
P0314,YXOLOXZLsoER,Sports,16257,47812,66,2.5,332,Sony,167,RetailHub
P0315,ELWtakZICkKq,Home,38860,42703,9,2.2,2974,Adidas,279,ValueStore
P0316,jlLybixrFgmh,Home,19299,40205,52,4.8,2740,Adidas,146,ShopGalaxy
P0317,vzmvOHclWlut,Sports,6498,10314,37,4.2,4575,Apple,129,ValueStore
P0318,LfdRwKsQfiGx,Books,2066,3973,48,3.3,2702,Nike,361,PrimeSeller
P0319,TcBkQFMXrofM,Sports,26657,45180,41,2.4,2249,Adidas,171,ShopGalaxy
P0320,HacqeDESDpzw,Electronics,14295,23433,39,2.8,2175,Philips,147,ShopGalaxy
P0321,SlBFFElblCSR,Fashion,9918,22039,55,3.2,1434,Sony,339,BestMart
P0322,XthVxubhlDGc,Beauty,39721,47286,16,3,3205,Sony,249,ValueStore
P0323,JAYRCmDHYDmr,Electronics,12492,33760,63,4,288,Philips,157,PrimeSeller
P0324,HZwFhQGyirHI,Toys,19989,43454,54,2.4,994,Apple,172,ShopGalaxy
P0325,nUpnWofwhbSn,Sports,38483,46365,17,2,1228,Philips,85,ValueStore
P0326,QGmJXTTDZLsc,Sports,15711,39277,60,1.1,1290,Samsung,454,ShopGalaxy
P0327,reUFuHaPgnSM,Home,20704,47053,56,4.1,373,Puma,64,ValueStore
P0328,RXYmuUEFWTrg,Books,10152,21150,52,4.6,823,Adidas,344,ShopGalaxy
P0329,DJrTWtkMjyhW,Electronics,47272,49760,5,1.2,2534,Puma,471,ValueStore
P0330,voUCkXljpJKZ,Electronics,22236,24706,10,2.1,735,Apple,114,ValueStore
P0331,gVFhGaflkjyZ,Home,4878,5738,15,2.5,4272,Philips,67,ValueStore
P0332,BIBixydooiRQ,Electronics,7906,10267,23,3.6,4726,Sony,118,RetailHub
P0333,PDPxxJNKiPBf,Electronics,17158,23503,27,3,4106,Nike,278,PrimeSeller
P0334,cBWVzmZQGKeO,Books,30882,45414,32,1.3,4549,Nike,447,RetailHub
P0335,EonaevhpcKEs,Electronics,18071,43025,58,2.1,1612,Adidas,70,BestMart
P0336,nHTtWlDJmWym,Toys,18906,29540,36,2.5,1087,Samsung,3,RetailHub
P0337,vEniQnyMNKDo,Fashion,27904,33219,16,2.6,947,Sony,185,BestMart
P0338,cTcjUoifooiy,Books,38403,43149,11,1.9,256,Nike,408,BestMart
P0339,swfsqWaAeIVx,Sports,14002,38892,64,3.6,2118,Philips,453,ShopGalaxy
P0340,iimQfqBhqjpi,Home,10925,21009,48,3.8,702,Nike,68,PrimeSeller
P0341,lnfxZnuUdAYN,Fashion,647,752,14,3.1,4106,Apple,351,ShopGalaxy
P0342,whbKmBSTjchE,Sports,28256,38183,26,4.6,1002,Samsung,105,ShopGalaxy
P0343,aKcMDdClawwV,Books,29079,45435,36,2.6,1678,LG,450,BestMart
P0344,ePwlJtQfYYAt,Fashion,6559,8198,20,2.3,3433,Sony,149,RetailHub
P0345,XMhAPKnpvmtZ,Books,15382,19976,23,2.5,1082,Nike,178,ShopGalaxy
P0346,ZcuwvKqxECxC,Toys,32401,36001,10,3.1,4191,LG,54,BestMart
P0347,whCXzYlUahEK,Toys,18407,20007,8,2.4,2194,Adidas,465,RetailHub
P0348,FiqBhHaBuSfx,Books,8094,9522,15,4.3,4369,LG,68,ValueStore
P0349,BTXDmhXoZDHK,Fashion,29531,45432,35,4.2,4692,Puma,27,BestMart
P0350,sEqiBqfkJRBS,Books,18833,27293,31,2.3,2207,Sony,447,RetailHub
P0351,KMZPcdfRCDJi,Beauty,340,539,37,2.8,4864,Apple,420,PrimeSeller
P0352,zGYLxxiPFqLn,Toys,261,668,61,2.9,2520,LG,446,ShopGalaxy
P0353,igFcwsiiUaxL,Fashion,12160,13976,13,1.9,3355,Nike,106,PrimeSeller
P0354,KHPYHKVaNnXC,Books,13491,36462,63,3.3,747,Adidas,17,PrimeSeller
P0355,ihucNELVhQsj,Beauty,19484,48710,60,1.1,1623,Sony,347,BestMart
P0356,LbASpiKBPhCV,Home,14396,24400,41,3.6,2938,Samsung,77,ValueStore
P0357,haLNMZQOKXHS,Fashion,31193,45872,32,1.3,2250,Adidas,139,PrimeSeller
P0358,naVnPMuBatKD,Sports,8886,19316,54,1,3349,Nike,18,BestMart
P0359,YbHRaiwahKbt,Books,31635,39543,20,4.3,3311,Nike,291,ShopGalaxy
P0360,bMNFENALFtWN,Beauty,13089,39662,67,3.3,1205,Sony,367,PrimeSeller
P0361,lkOOvMothcTZ,Beauty,6975,7664,9,2,3150,Nike,209,ShopGalaxy
P0362,zitlETSMWLJG,Toys,27501,36668,25,1.4,4293,Adidas,449,ValueStore
P0363,AXfdOznEDxKw,Toys,2735,4273,36,3.8,4807,Philips,424,PrimeSeller
P0364,wpImdTxYXXLJ,Sports,35464,47923,26,3.3,711,Philips,500,ShopGalaxy
P0365,qldvJHdNlLja,Toys,6051,7036,14,3.1,3591,Nike,46,ValueStore
P0366,ZTzbUjhLqnBU,Books,3134,4235,26,3,3174,LG,500,ShopGalaxy
P0367,VATIrvglthOP,Electronics,16728,27880,40,3.9,3410,Sony,453,PrimeSeller
P0368,nNbBglsNWGtO,Home,20654,35610,42,4,4275,LG,148,RetailHub
P0369,ppndWIOlygmb,Electronics,3492,8312,58,4.9,4774,Puma,196,PrimeSeller
P0370,FhGWKXabhjyi,Beauty,17191,39977,57,3.2,2505,Nike,21,RetailHub
P0371,ekfbHMygtNVE,Home,25071,29846,16,4.2,1320,Nike,164,PrimeSeller
P0372,eWPEAzMmcbqa,Beauty,18649,25546,27,2.2,1513,Nike,446,ShopGalaxy
P0373,ejRtlyqkRVet,Sports,18419,30195,39,2.1,2557,Adidas,450,RetailHub
P0374,IzqmZaliXWHp,Fashion,10760,17932,40,1.4,270,Adidas,82,ShopGalaxy
P0375,LVQmIzHoaQaa,Sports,22970,24698,7,2.4,712,Philips,155,PrimeSeller
P0376,WenUMJheCAdD,Fashion,20474,27298,25,3.5,1310,Samsung,151,PrimeSeller
P0377,UJXuAdqfuIEu,Sports,1416,3216,56,4.2,4168,Philips,78,BestMart
P0378,soXkYEXmsiTk,Books,11812,33747,65,1.5,4000,Puma,52,PrimeSeller
P0379,YZwEKyGUSXKv,Toys,5850,12999,55,1.5,4760,Adidas,237,ValueStore
P0380,URoLIoNzDYxj,Fashion,32193,44712,28,1.9,3816,Nike,144,RetailHub
P0381,PxDaCHpIFWZx,Toys,33864,49800,32,3.5,2539,Puma,466,ShopGalaxy
P0382,fXBsFleSqEzP,Toys,10392,11809,12,4,1200,Samsung,394,RetailHub
P0383,LzHXwYYEtoGm,Toys,21179,49252,57,4.3,1595,Philips,59,ShopGalaxy
P0384,whbHenidAVgG,Toys,14921,46626,68,1.9,3066,Sony,103,RetailHub
P0385,AvjRXbrrevLh,Sports,8968,16013,44,1.3,1313,LG,87,ValueStore
P0386,pdxVmpcEAhQi,Electronics,31325,40681,23,4.9,385,Nike,151,BestMart
P0387,rIQfiImYYcOy,Home,10141,14486,30,4.4,2466,LG,266,BestMart
P0388,haYVAOIaLbDo,Home,10482,16638,37,3.8,3649,LG,23,RetailHub
P0389,GeAdpfczehrx,Electronics,17647,32679,46,4.6,2361,Adidas,390,PrimeSeller
P0390,PyeLTfWHLBqR,Home,6072,15180,60,2,1247,Puma,227,ValueStore
P0391,cyamYXsUunpC,Beauty,9611,28266,66,2.3,4296,LG,0,ValueStore
P0392,fjhFdAEEqIWu,Sports,33115,40882,19,5,4187,Apple,415,RetailHub
P0393,EfLobEMUTqbQ,Fashion,6241,8321,25,4.7,1245,Sony,431,ValueStore
P0394,fAKlaCAOvMiX,Fashion,16695,29811,44,1.5,2179,Philips,12,RetailHub
P0395,wspzuKXPivzc,Beauty,29353,30897,5,2.5,993,Adidas,446,ValueStore
P0396,GYwytfbMGmBX,Books,30724,40965,25,3.7,4096,Sony,476,ValueStore
P0397,vAQYrVVYQCMx,Beauty,21562,47915,55,2.7,3918,Puma,448,PrimeSeller
P0398,ZreGJrCGNhln,Fashion,35683,37561,5,1.9,1783,LG,231,BestMart
P0399,OIgmWTnjoJxp,Beauty,12509,14054,11,2.6,2421,LG,488,ValueStore
P0400,kQQMThFajjIs,Toys,22460,45835,51,3.4,2900,Apple,3,PrimeSeller
P0401,txiezAVfAWLP,Electronics,18239,33161,45,3.2,1782,Samsung,28,RetailHub
P0402,GbiOgxMcmZZH,Home,21897,33687,35,4.7,124,Apple,18,RetailHub
P0403,glXCQDUottya,Electronics,18419,20020,8,2.2,191,Nike,256,ValueStore
P0404,OZEAivLBfUIG,Home,17331,31510,45,2.1,3223,Samsung,52,PrimeSeller
P0405,nHdcNRyDUBim,Beauty,21499,45741,53,3.2,4121,Apple,48,PrimeSeller
P0406,olkuwpriubpb,Toys,19044,29755,36,2.5,2499,Apple,141,ShopGalaxy
P0407,HjdUApagPpQz,Books,7134,14559,51,4.9,3930,Puma,283,ValueStore
P0408,QoztLXEenUSH,Sports,6344,12438,49,4,3365,Apple,210,BestMart
P0409,MGhKlAztbroC,Books,192,435,56,4.1,3321,LG,213,RetailHub
P0410,LybZNiNWxUqO,Electronics,28770,35962,20,1.2,4387,Sony,160,RetailHub
P0411,xEsZaYtFhDgu,Toys,30001,44777,33,3.3,4907,Puma,101,ValueStore
P0412,oAhkfuESPKDz,Beauty,26102,33040,21,1.3,3628,Nike,245,ValueStore
P0413,JPIChQixrnBH,Toys,17824,49509,64,4.1,4981,Puma,403,ShopGalaxy
P0414,sFYnQYeJlyTa,Books,21893,39094,44,1.3,3444,Samsung,228,BestMart
P0415,uIEfpKNsIHUo,Electronics,25853,34936,26,4.3,4567,Sony,214,BestMart
P0416,AjmGzwaAklRm,Books,26679,38112,30,2.4,4712,Adidas,351,PrimeSeller
P0417,BwlNxhEIucvU,Home,2988,8075,63,3.7,483,Samsung,66,ValueStore
P0418,AVSpqvvxNNqt,Fashion,12267,27260,55,4.6,2012,Nike,471,ShopGalaxy
P0419,SBjmhndLjHvb,Toys,13440,16000,16,2.1,3696,Sony,190,ShopGalaxy
P0420,GyJojFWVMAKr,Home,15298,22496,32,1.6,4069,Philips,263,ShopGalaxy
P0421,DRmeeangytLy,Books,33274,46864,29,1.7,2496,Nike,73,PrimeSeller
P0422,VBzakrHfpRHv,Home,46676,49132,5,3.8,4567,Sony,131,PrimeSeller
P0423,xzsrFtExUyMZ,Fashion,39792,47941,17,4.7,4084,Apple,296,ValueStore
P0424,roZCAYWjYwTv,Sports,10447,18012,42,2.2,1157,Philips,52,ValueStore
P0425,ghxImAnGoAwm,Toys,23587,34184,31,4.4,4555,Adidas,229,PrimeSeller
P0426,NgTLKBFkzyPm,Home,21350,41861,49,1.1,1068,Adidas,183,RetailHub
P0427,KUodpbGtkRfr,Beauty,6973,8503,18,1.2,2090,Philips,192,BestMart
P0428,pmcoyDLprocY,Home,563,1876,70,3,2948,Philips,234,ValueStore
P0429,LuCLFxeWbeYn,Home,18752,46880,60,3.3,1088,Puma,207,RetailHub
P0430,athLohTjYxZk,Books,10649,25354,58,2.1,2850,Philips,276,BestMart
P0431,tNoZesCCXSVy,Books,9708,18316,47,4.1,2082,Puma,219,ValueStore
P0432,PUKrDSxgnNIR,Fashion,7004,14901,53,4.3,29,LG,456,ShopGalaxy
P0433,IKgHyDbtCbgb,Beauty,25878,38623,33,1.3,3010,Philips,213,RetailHub
P0434,iqSBKLCKTUkA,Fashion,3217,4530,29,2.8,3234,Apple,73,RetailHub
P0435,QVcnZacGPurS,Sports,10610,12337,14,3.6,870,Philips,242,PrimeSeller
P0436,YFwzzbalKqXX,Sports,105,140,25,4.8,4290,LG,138,PrimeSeller
P0437,oJmksFMPpqrD,Sports,9080,11349,20,2.9,3268,Sony,94,ShopGalaxy
P0438,phoBDpqrjzDt,Books,11405,31678,64,2,537,Adidas,288,ValueStore
P0439,pLaEGnjjzFid,Home,14284,16049,11,2.7,3715,Nike,29,ShopGalaxy
P0440,hmiCgKTIaBRZ,Sports,3650,4195,13,3.5,1245,Sony,323,RetailHub
P0441,vHLBIeRgidiR,Toys,40022,45479,12,2.6,4351,Samsung,151,PrimeSeller
P0442,XoTTxNoeKKoP,Toys,10755,16546,35,2.1,2404,Philips,50,ShopGalaxy
P0443,nubbDlciDBBr,Sports,34104,43169,21,4.2,3778,Samsung,370,ShopGalaxy
P0444,bSFolslMEdOa,Fashion,5072,9568,47,1.5,2055,Nike,102,RetailHub
P0445,QIRdGVsEUXGK,Books,14632,48773,70,1.5,2334,Apple,203,ShopGalaxy
P0446,ACtbfULVTKmb,Home,19271,32662,41,4.5,2783,LG,52,PrimeSeller
P0447,xOozRiqSvVXK,Toys,21329,26998,21,1.4,2150,LG,10,ValueStore
P0448,wmTDkIdwqtUA,Electronics,16813,39098,57,3.7,1129,Adidas,171,RetailHub
P0449,pfzbIlmVPNnw,Beauty,30179,45043,33,2.1,2431,LG,70,ValueStore
P0450,hWNGDOshSBET,Fashion,37929,46825,19,1.5,2710,Adidas,492,ValueStore
P0451,SSjCdOPAHMsZ,Beauty,11786,28745,59,1.3,877,Philips,307,PrimeSeller
P0452,yfiNTPouedGv,Toys,11120,21384,48,1,227,Puma,191,ValueStore
P0453,cNPDnwhmSVWc,Sports,20003,24100,17,4.8,3493,Puma,110,RetailHub
P0454,UOZlzMGdGzhO,Sports,14023,41244,66,2.8,2087,Samsung,362,RetailHub
P0455,vyukVtczgIVw,Home,16617,22455,26,4.3,3362,Philips,165,ValueStore
P0456,sZZqFSZIHZDS,Electronics,11687,29217,60,4.1,2408,Puma,237,PrimeSeller
P0457,lSNJwBrgfSXE,Books,32213,34269,6,2.3,4362,Nike,63,ValueStore
P0458,ufvtkwtJWLVW,Sports,18062,22863,21,3.7,2238,Apple,271,RetailHub
P0459,yTXHvGvYKGjb,Beauty,8269,10880,24,1.9,1935,Sony,368,PrimeSeller
P0460,lfoOGwaAkHQV,Toys,12475,27722,55,1.6,883,Puma,134,ShopGalaxy
